title,link,summary_raw,published_time,image_url,source,summary_cleaned,summary_not_stop_word,topic_cluster
Cảnh tượng hiếm có ở phố cổ Hội An: Ngập lụt giữa mùa hè,https://tuoitre.vn/canh-tuong-hiem-co-o-pho-co-hoi-an-ngap-lut-giua-mua-he-20250613164006642.htm,"<a href=""https://tuoitre.vn/canh-tuong-hiem-co-o-pho-co-hoi-an-ngap-lut-giua-mua-he-20250613164006642.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/ha15-17498069629761842658769-0-38-1440-2342-crop-17498073328272018868864.jpg"" /></a>Do mưa lớn từ thượng nguồn, trong hai ngày qua một số tuyến đường trong phố đi bộ Hội An đã ngập sâu khiến việc tham quan, buôn bán đình trệ.",2025-06-14T06:51:06+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/ha15-17498069629761842658769-0-38-1440-2342-crop-17498073328272018868864.jpg,Tuoitre,do mưa lơn tư thương nguôn trong hai ngay qua môt sô tuyên đương trong phô đi bô hôi an đa ngâp sâu khiên viêc tham quan buôn ban đinh trê,mưa lơn tư_thương nguôn hai môt sô tuyên đương phô bô hôi an đa ngâp sâu khiên viêc tham_quan buôn ban đinh trê,1
"Xác minh người đàn ông cầm đá, chặn đầu ô tô trên cao tốc Vân Phong - Nha Trang",https://tuoitre.vn/xac-minh-nguoi-dan-ong-cam-da-chan-dau-o-to-tren-cao-toc-van-phong-nha-trang-20250613162421134.htm,"<a href=""https://tuoitre.vn/xac-minh-nguoi-dan-ong-cam-da-chan-dau-o-to-tren-cao-toc-van-phong-nha-trang-20250613162421134.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/screenshot-2025-06-13-161435-1749806155195275834387-0-16-383-629-crop-17498063062151727149498.jpg"" /></a>Lực lượng chức năng đang khẩn trương xác minh vụ một người đàn ông cầm đá, chặn đầu ô tô trên cao tốc Vân Phong - Nha Trang.",2025-06-14T06:42:36+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/screenshot-2025-06-13-161435-1749806155195275834387-0-16-383-629-crop-17498063062151727149498.jpg,Tuoitre,lực lượng chức năng đang khẩn trương xác minh vụ một người đàn ông cầm đá chặn đầu ô tô trên cao tốc vân phong  nha trang,lực_lượng chức_năng khẩn_trương xác_minh vụ đàn_ông cầm đá chặn đầu ô_tô cao_tốc vân phong nha_trang,4
"Bắt một phụ nữ bán ma túy, cho người nghiện ‘phê’ tại phòng ngủ của mình",https://tuoitre.vn/bat-mot-phu-nu-ban-ma-tuy-cho-nguoi-nghien-phe-tai-phong-ngu-cua-minh-20250613152315663.htm,"<a href=""https://tuoitre.vn/bat-mot-phu-nu-ban-ma-tuy-cho-nguoi-nghien-phe-tai-phong-ngu-cua-minh-20250613152315663.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/z6701784568981972055122d0cabce5fa34e14da681250-1749809445160755320812.jpg"" /></a>Lê Thị Mỹ Linh cho người nghiện chơi ma túy tại phòng ngủ của mình, và sau đó lợi dụng việc được hoãn thi hành án tù do đang nuôi con nhỏ để bỏ trốn.",2025-06-14T06:40:10+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/z6701784568981972055122d0cabce5fa34e14da681250-1749809445160755320812.jpg,Tuoitre,lê thị mỹ linh cho người nghiện chơi ma túy tại phòng ngủ của mình và sau đó lợi dụng việc được hoãn thi hành án tù do đang nuôi con nhỏ để bỏ trốn,lê thị mỹ linh nghiện chơi ma_túy phòng ngủ lợi_dụng hoãn thi_hành án tù nuôi nhỏ bỏ trốn,10
Lễ hội Văn hóa Ẩm thực Saigontourist Group - Việt Nam tại Osaka trước giờ mở cửa,https://tuoitre.vn/le-hoi-van-hoa-am-thuc-saigontourist-group-viet-nam-tai-osaka-truoc-gio-mo-cua-20250613161906793.htm,"<a href=""https://tuoitre.vn/le-hoi-van-hoa-am-thuc-saigontourist-group-viet-nam-tai-osaka-truoc-gio-mo-cua-20250613161906793.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/sg1-17498062315241999028801-112-0-912-1280-crop-1749806265054794746219.jpg"" /></a>Ngày 14-6, Lễ hội Văn hóa Ẩm thực Saigontourist Group - Việt Nam sẽ khai mạc tại công viên Tsurumi Ryokuchi, thành phố Osaka, Nhật Bản.",2025-06-14T06:37:39+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/sg1-17498062315241999028801-112-0-912-1280-crop-1749806265054794746219.jpg,Tuoitre,ngày 146 lễ hội văn hóa ẩm thực saigontourist group  việt nam sẽ khai mạc tại công viên tsurumi ryokuchi thành phố osaka nhật bản,146 lễ_hội văn_hóa ẩm_thực saigontourist group việt_nam khai_mạc công_viên tsurumi ryokuchi thành_phố osaka nhật_bản,5
Bộ đội dầm mưa giúp dân khắc phục hậu quả do lốc xoáy gây ra,https://tuoitre.vn/bo-doi-dam-mua-giup-dan-khac-phuc-hau-qua-do-loc-xoay-gay-ra-20250613154746641.htm,"<a href=""https://tuoitre.vn/bo-doi-dam-mua-giup-dan-khac-phuc-hau-qua-do-loc-xoay-gay-ra-20250613154746641.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/z6700546993138555b9673d57adeb27584d403091ff35f-1749804236271977497897-96-0-1642-2474-crop-17498043054941007205549.jpg"" /></a>Ngay sau khi trận lốc xoáy quét qua làm hơn 30 nhà dân ở huyện Cẩm Xuyên bị tốc mái, hư hỏng, lực lượng bộ đội đã được điều động để kịp thời giúp người dân khắc phục hậu quả.",2025-06-14T06:30:48+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/z6700546993138555b9673d57adeb27584d403091ff35f-1749804236271977497897-96-0-1642-2474-crop-17498043054941007205549.jpg,Tuoitre,ngay sau khi trận lốc xoáy quét qua làm hơn 30 nhà dân ở huyện cẩm xuyên bị tốc mái hư hỏng lực lượng bộ đội đã được điều động để kịp thời giúp người dân khắc phục hậu quả,trận lốc xoáy quét 30 dân huyện cẩm xuyên tốc mái hư_hỏng lực_lượng bộ_đội điều_động kịp_thời giúp dân khắc_phục hậu_quả,9
100% thủ tục hành chính về doanh nghiệp sẽ được Hà Nội tiếp nhận trực tuyến để tránh tiêu cực,https://tuoitre.vn/100-thu-tuc-hanh-chinh-ve-doanh-nghiep-se-duoc-ha-noi-tiep-nhan-truc-tuyen-de-tranh-tieu-cuc-20250613160107151.htm,"<a href=""https://tuoitre.vn/100-thu-tuc-hanh-chinh-ve-doanh-nghiep-se-duoc-ha-noi-tiep-nhan-truc-tuyen-de-tranh-tieu-cuc-20250613160107151.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/dsc00372-1749805400645558290429-56-0-1656-2560-crop-17498054287161462238461-475-563-1061-1500-crop-17498096097741087520393.jpg"" /></a>Giám đốc Trung tâm Phục vụ hành chính công Hà Nội Cù Ngọc Trang vừa ký ban hành kế hoạch triển khai thực hiện đảm bảo 100% thủ tục hành chính liên quan đến doanh nghiệp ưu tiên thực hiện trực tuyến, thông suốt, liền mạch, hiệu quả, đảm bảo minh bạch.",2025-06-14T06:30:20+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/dsc00372-1749805400645558290429-56-0-1656-2560-crop-17498054287161462238461-475-563-1061-1500-crop-17498096097741087520393.jpg,Tuoitre,giám đốc trung tâm phục vụ hành chính công hà nội cù ngọc trang vừa ký ban hành kế hoạch triển khai thực hiện đảm bảo 100 thủ tục hành chính liên quan đến doanh nghiệp ưu tiên thực hiện trực tuyến thông suốt liền mạch hiệu quả đảm bảo minh bạch,giám_đốc trung_tâm phục_vụ hành_chính công hà_nội cù ngọc trang ký ban_hành kế_hoạch triển_khai thực_hiện đảm_bảo 100 thủ_tục hành_chính liên_quan doanh_nghiệp ưu_tiên thực_hiện trực_tuyến thông_suốt liền mạch hiệu_quả đảm_bảo minh_bạch,2
Lũ cuốn trôi hàng chục lồng bè nuôi cá mắc kẹt tại đập thủy lợi Đà Nẵng,https://tuoitre.vn/lu-cuon-troi-hang-chuc-long-be-nuoi-ca-mac-ket-tai-dap-thuy-loi-da-nang-20250613160202148.htm,"<a href=""https://tuoitre.vn/lu-cuon-troi-hang-chuc-long-be-nuoi-ca-mac-ket-tai-dap-thuy-loi-da-nang-20250613160202148.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/13-6-lu-cuon-troi-hang-chuc-long-be-nuoi-ca-mac-ket-tai-dap-thuy-loi-tai-da-nang-7-1749804874351162983165-63-0-1663-2560-crop-1749805252661616789699.jpg"" /></a>Do ảnh hưởng bão số 1, nước lũ sông Yên (Đà Nẵng) chảy xiết đã khiến hàng chục lồng bè nuôi cá của người dân bị cuốn trôi, mắc kẹt tại đập thủy lợi An Trạch (huyện Hòa Vang).",2025-06-14T06:29:18+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/13-6-lu-cuon-troi-hang-chuc-long-be-nuoi-ca-mac-ket-tai-dap-thuy-loi-tai-da-nang-7-1749804874351162983165-63-0-1663-2560-crop-1749805252661616789699.jpg,Tuoitre,do ảnh hưởng bão số 1 nước lũ sông yên đà nẵng chảy xiết đã khiến hàng chục lồng bè nuôi cá của người dân bị cuốn trôi mắc kẹt tại đập thủy lợi an trạch huyện hòa vang,ảnh_hưởng bão 1 nước lũ sông yên đà_nẵng chảy xiết khiến hàng chục lồng bè nuôi cá dân trôi mắc_kẹt đập thủy_lợi an trạch huyện hòa_vang,9
"Đến Ngày không tiền mặt, gặp Negav và Đỗ Phú Quí đêm bế mạc",https://tuoitre.vn/den-ngay-khong-tien-mat-gap-negav-va-do-phu-qui-dem-be-mac-20250613160146488.htm,"<a href=""https://tuoitre.vn/den-ngay-khong-tien-mat-gap-negav-va-do-phu-qui-dem-be-mac-20250613160146488.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/ngay-khong-tien-mat-1749804051160620467032-0-0-556-890-crop-17498040995321690836-19-44-526-856-crop-17498064417382031453769.jpg"" /></a>Đêm bế mạc ngày hội Ngày không tiền mặt do báo Tuổi Trẻ tổ chức diễn ra tại phố đi bộ Nguyễn Huệ từ 18h ngày 15-6. Ca sĩ Negav và Đỗ Phú Quí biểu diễn trong chương trình.",2025-06-14T06:28:45+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/ngay-khong-tien-mat-1749804051160620467032-0-0-556-890-crop-17498040995321690836-19-44-526-856-crop-17498064417382031453769.jpg,Tuoitre,đêm bế mạc ngày hội ngày không tiền mặt do báo tuổi trẻ tổ chức diễn ra tại phố đi bộ nguyễn huệ từ 18h ngày 156 ca sĩ negav và đỗ phú quí biểu diễn trong chương trình,đêm bế_mạc hội tiền_mặt báo tuổi_trẻ tổ_chức diễn phố nguyễn huệ 18h 156 ca_sĩ negav đỗ phú_quí biểu_diễn chương_trình,5
Israel đánh Iran bằng chiến thuật gần giống 'Mạng nhện' của Ukraine,https://tuoitre.vn/israel-danh-iran-bang-chien-thuat-gan-giong-mang-nhen-cua-ukraine-20250613154414877.htm,"<a href=""https://tuoitre.vn/israel-danh-iran-bang-chien-thuat-gan-giong-mang-nhen-cua-ukraine-20250613154414877.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/f-35-17498027474081860723377-4-0-518-822-crop-17498049528381669398546.jpg"" /></a>Tình báo Israel dành nhiều năm để xây dựng căn cứ drone bí mật ở ngay cạnh Tehran, sử dụng số drone này để vô hiệu hóa lực lượng phòng không Iran.",2025-06-14T06:19:00+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/f-35-17498027474081860723377-4-0-518-822-crop-17498049528381669398546.jpg,Tuoitre,tình báo israel dành nhiều năm để xây dựng căn cứ drone bí mật ở ngay cạnh tehran sử dụng số drone này để vô hiệu hóa lực lượng phòng không iran,tình_báo israel dành xây_dựng căn_cứ drone bí_mật cạnh tehran sử_dụng drone vô_hiệu_hóa lực_lượng phòng iran,0
"Từ 1-7, thêm nhiều nhóm đối tượng được hỗ trợ đóng bảo hiểm y tế",https://tuoitre.vn/tu-1-7-them-nhieu-nhom-doi-tuong-duoc-ho-tro-dong-bao-hiem-y-te-20250613153947158.htm,"<a href=""https://tuoitre.vn/tu-1-7-them-nhieu-nhom-doi-tuong-duoc-ho-tro-dong-bao-hiem-y-te-20250613153947158.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/edit-bao-hiem-xa-hoi-bac-giang33-17498035007301905499587-160-216-1211-1897-crop-1749803886056922549780.jpeg"" /></a>Từ ngày 1-7, nhiều người dân sẽ được ngân sách nhà nước hỗ trợ mức đóng bảo hiểm y tế. Việc mở rộng nhóm được hỗ trợ nhằm tăng cơ hội tiếp cận dịch vụ y tế cho các đối tượng yếu thế, góp phần bảo đảm an sinh xã hội.",2025-06-14T06:18:12+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/edit-bao-hiem-xa-hoi-bac-giang33-17498035007301905499587-160-216-1211-1897-crop-1749803886056922549780.jpeg,Tuoitre,từ ngày 17 nhiều người dân sẽ được ngân sách nhà nước hỗ trợ mức đóng bảo hiểm y tế việc mở rộng nhóm được hỗ trợ nhằm tăng cơ hội tiếp cận dịch vụ y tế cho các đối tượng yếu thế góp phần bảo đảm an sinh xã hội,17 dân ngân_sách nhà_nước hỗ_trợ mức đóng bảo_hiểm y_tế mở_rộng nhóm hỗ_trợ nhằm tăng cơ_hội tiếp_cận dịch_vụ y_tế đối_tượng yếu_thế góp_phần bảo_đảm an_sinh xã_hội,11
AFC chính thức 'khai tử' sân cỏ nhân tạo ở các giải đấu,https://tuoitre.vn/afc-chinh-thuc-khai-tu-san-co-nhan-tao-o-cac-giai-dau-20250613160034914.htm,"<a href=""https://tuoitre.vn/afc-chinh-thuc-khai-tu-san-co-nhan-tao-o-cac-giai-dau-20250613160034914.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/turkmenistan-1st-goal-17498042927401584689902-269-0-1614-2151-crop-1749809634904248001096.jpg"" /></a>Liên đoàn Bóng đá châu Á (AFC) vừa thông báo không cho phép các sân cỏ nhân tạo đăng cai các trận đấu ở một số giải chính thức thuộc hệ thống của AFC.",2025-06-14T06:16:42+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/turkmenistan-1st-goal-17498042927401584689902-269-0-1614-2151-crop-1749809634904248001096.jpg,Tuoitre,liên đoàn bóng đá châu á afc vừa thông báo không cho phép các sân cỏ nhân tạo đăng cai các trận đấu ở một số giải chính thức thuộc hệ thống của afc,liên_đoàn bóng_đá châu afc thông_báo phép sân_cỏ nhân_tạo đăng_cai trận_đấu một_số giải chính_thức thuộc hệ_thống afc,6
Phạt 3 năm tù cán bộ ngân hàng sụp bẫy chứng từ khống,https://tuoitre.vn/phat-3-nam-tu-can-bo-ngan-hang-sup-bay-chung-tu-khong-20250613152618353.htm,"<a href=""https://tuoitre.vn/phat-3-nam-tu-can-bo-ngan-hang-sup-bay-chung-tu-khong-20250613152618353.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/tuyen-an-nh-an-giang-buu-dau-2-17498027802411742065508-248-0-1848-2560-crop-1749802985614531516998.jpg"" /></a>Tòa án nhân dân tỉnh An Giang đã tuyên phạt tù 2 cán bộ ngân hàng sụp bẫy chứng từ khống, gây thiệt hại hơn 601 tỉ đồng, và 3 cán bộ khác cho hưởng án treo.",2025-06-14T06:14:00+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/tuyen-an-nh-an-giang-buu-dau-2-17498027802411742065508-248-0-1848-2560-crop-1749802985614531516998.jpg,Tuoitre,tòa án nhân dân tỉnh an giang đã tuyên phạt tù 2 cán bộ ngân hàng sụp bẫy chứng từ khống gây thiệt hại hơn 601 tỉ đồng và 3 cán bộ khác cho hưởng án treo,tòa_án nhân_dân tỉnh an_giang tuyên_phạt tù 2 cán_bộ ngân_hàng sụp bẫy chứng_từ khống gây thiệt_hại 601 tỉ đồng 3 cán_bộ hưởng án_treo,10
Khủng hoảng nợ tại New World Development làm tăng 'kịch bản giảm giá' nhà ở Hong Kong,https://tuoitre.vn/khung-hoang-no-tai-new-world-development-lam-tang-kich-ban-giam-gia-nha-o-hong-kong-20250613142104449.htm,"<a href=""https://tuoitre.vn/khung-hoang-no-tai-new-world-development-lam-tang-kich-ban-giam-gia-nha-o-hong-kong-20250613142104449.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/nha-o-hong-kong-scmp-1-1749799209055324528222-23-0-773-1200-crop-1749805017748344290505.jpg"" /></a>Theo S&amp;P Global Ratings, tình trạng thiếu thanh khoản tại New World Development đang làm lung lay niềm tin người mua nhà ở Hong Kong.",2025-06-14T06:06:00+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/nha-o-hong-kong-scmp-1-1749799209055324528222-23-0-773-1200-crop-1749805017748344290505.jpg,Tuoitre,theo sampp global ratings tình trạng thiếu thanh khoản tại new world development đang làm lung lay niềm tin người mua nhà ở hong kong,sampp global ratings tình_trạng thiếu khoản new world development lung_lay niềm tin mua hong_kong,1
"Rầm rộ dịch vụ thuê trai đẹp lái siêu xe, tâm sự ở Trung Quốc",https://tuoitre.vn/ram-ro-dich-vu-thue-trai-dep-lai-sieu-xe-tam-su-o-trung-quoc-20250613153816323.htm,"<a href=""https://tuoitre.vn/ram-ro-dich-vu-thue-trai-dep-lai-sieu-xe-tam-su-o-trung-quoc-20250613153816323.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/23bc4bdc5179e527bc68-1749801353958241610542-0-0-750-1200-crop-1749804993394917702359.jpg"" /></a>Một số tin tức nổi bật: Kiều Minh Tuấn lồng tiếng bom tấn hoạt hình Elio của Pixar; BTS kỷ niệm 12 năm ra mắt; Rầm rộ dịch vụ thuê trai đẹp lái siêu xe, tâm sự ở Trung Quốc; Chàng trai chăn bò Sô Y Tiết tái phát bệnh lao...",2025-06-14T06:03:00+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/23bc4bdc5179e527bc68-1749801353958241610542-0-0-750-1200-crop-1749804993394917702359.jpg,Tuoitre,một số tin tức nổi bật kiều minh tuấn lồng tiếng bom tấn hoạt hình elio của pixar bts kỷ niệm 12 năm ra mắt rầm rộ dịch vụ thuê trai đẹp lái siêu xe tâm sự ở trung quốc chàng trai chăn bò sô y tiết tái phát bệnh lao,một_số tin_tức nổi_bật kiều minh tuấn lồng_tiếng bom hoạt_hình elio pixar bts kỷ_niệm 12 ra_mắt rầm_rộ dịch_vụ thuê trai đẹp lái siêu xe tâm_sự trung quốc chàng trai chăn bò sô y tiết tái_phát bệnh lao,11
"Ninh Thuận mang đặc sản đến TP.HCM 'chào hàng', tìm kiếm đối tác",https://tuoitre.vn/ninh-thuan-mang-dac-san-den-tp-hcm-chao-hang-tim-kiem-doi-tac-20250613143918104.htm,"<a href=""https://tuoitre.vn/ninh-thuan-mang-dac-san-den-tp-hcm-chao-hang-tim-kiem-doi-tac-20250613143918104.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/z67018180036107539abe02206b7523bf3380ffd6637f7-1749811456951203296510.jpg"" /></a>Hàng trăm sản phẩm, đặc sản mang đậm bản sắc địa phương như nho, táo, nước mắm truyền thống, tỏi, rong biển... đã được tỉnh Ninh Thuận mang đến TP.HCM trong chương trình xúc tiến của địa phương.",2025-06-14T06:02:00+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/z67018180036107539abe02206b7523bf3380ffd6637f7-1749811456951203296510.jpg,Tuoitre,hàng trăm sản phẩm đặc sản mang đậm bản sắc địa phương như nho táo nước mắm truyền thống tỏi rong biển đã được tỉnh ninh thuận mang đến tphcm trong chương trình xúc tiến của địa phương,hàng trăm sản_phẩm đặc_sản mang đậm bản_sắc địa_phương nho táo nước_mắm truyền_thống tỏi rong biển tỉnh ninh thuận mang tphcm chương_trình xúc_tiến địa_phương,10
"Lật ghe giữa dòng nước lũ, 6 người được cứu",https://tuoitre.vn/lat-ghe-giua-dong-nuoc-lu-6-nguoi-duoc-cuu-20250613154254739.htm,"<a href=""https://tuoitre.vn/lat-ghe-giua-dong-nuoc-lu-6-nguoi-duoc-cuu-20250613154254739.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/mua-lu-hue-2-1749803889746282595820-227-0-1827-2560-crop-17498039763201087567875.jpg"" /></a>Một chiếc ghe chở 6 người bị lật khi đang băng qua dòng nước lũ ở TP Huế. May mắn cả 6 người được cứu.",2025-06-14T06:01:00+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/mua-lu-hue-2-1749803889746282595820-227-0-1827-2560-crop-17498039763201087567875.jpg,Tuoitre,một chiếc ghe chở 6 người bị lật khi đang băng qua dòng nước lũ ở tp huế may mắn cả 6 người được cứu,ghe chở 6 lật băng dòng nước lũ tp huế may_mắn 6 cứu,9
"Israel tấn công Iran: Chứng khoán Việt giảm mạnh, loạt cổ phiếu lại bất ngờ 'dựng đứng'",https://tuoitre.vn/israel-tan-cong-iran-chung-khoan-viet-giam-manh-loat-co-phieu-lai-bat-ngo-dung-dung-20250613145644319.htm,"<a href=""https://tuoitre.vn/israel-tan-cong-iran-chung-khoan-viet-giam-manh-loat-co-phieu-lai-bat-ngo-dung-dung-20250613145644319.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/chung-khoan-17498012684311486193704-0-0-960-1536-crop-1749801298091817150185.png"" /></a>Dù thị trường chung giảm mạnh, nhóm cổ phiếu dầu khí và khí đốt lại bật tăng ngay từ đầu phiên trước thông tin giá dầu thế giới tăng vọt do căng thẳng leo thang giữa Israel và Iran.",2025-06-14T06:00:03+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/chung-khoan-17498012684311486193704-0-0-960-1536-crop-1749801298091817150185.png,Tuoitre,dù thị trường chung giảm mạnh nhóm cổ phiếu dầu khí và khí đốt lại bật tăng ngay từ đầu phiên trước thông tin giá dầu thế giới tăng vọt do căng thẳng leo thang giữa israel và iran,dù thị_trường chung giảm mạnh nhóm cổ_phiếu dầu_khí khí_đốt bật tăng đầu phiên thông_tin giá dầu thế_giới tăng vọt căng_thẳng leo_thang israel iran,1
Cambridge English Qualifications Digital - Giải pháp đánh giá trình độ tiếng Anh thời đại số,https://tuoitre.vn/cambridge-english-qualifications-digital-giai-phap-danh-gia-trinh-do-tieng-anh-thoi-dai-so-20250613151115184.htm,"<a href=""https://tuoitre.vn/cambridge-english-qualifications-digital-giai-phap-danh-gia-trinh-do-tieng-anh-thoi-dai-so-20250613151115184.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/ceq-digital-1-17498014529891108787485-0-81-526-923-crop-17498015350511501089852.jpg"" /></a>Đáp ứng nhu cầu đánh giá trình độ tiếng Anh nhanh chóng, linh hoạt và đáng tin cậy, Cambridge English (thuộc Đại học Cambridge) phát triển chương trình thi chứng chỉ tiếng Anh trên máy tính Cambridge English Qualifications Digital.",2025-06-14T06:00:00+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/ceq-digital-1-17498014529891108787485-0-81-526-923-crop-17498015350511501089852.jpg,Tuoitre,đáp ứng nhu cầu đánh giá trình độ tiếng anh nhanh chóng linh hoạt và đáng tin cậy cambridge english thuộc đại học cambridge phát triển chương trình thi chứng chỉ tiếng anh trên máy tính cambridge english qualifications digital,đáp_ứng nhu_cầu đánh_giá trình_độ tiếng nhanh_chóng linh_hoạt đáng tin_cậy cambridge english thuộc đại_học cambridge phát_triển chương_trình thi chứng_chỉ tiếng máy_tính cambridge english qualifications digital,3
Từ người gom rác trở thành trụ cột tuyển Brazil,https://tuoitre.vn/tu-nguoi-gom-rac-tro-thanh-tru-cot-tuyen-brazil-20250613104259071.htm,"<a href=""https://tuoitre.vn/tu-nguoi-gom-rac-tro-thanh-tru-cot-tuyen-brazil-20250613104259071.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/alexsandro-1749786134013292968125-0-146-517-973-crop-1749786309973211264876.jpg"" /></a>Alexsandro (25 tuổi), với tên đầy đủ Alexsandro Victor de Souza Ribeiro, là một cái tên khá xa lạ với công chúng Brazil.",2025-06-14T06:00:00+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/alexsandro-1749786134013292968125-0-146-517-973-crop-1749786309973211264876.jpg,Tuoitre,alexsandro 25 tuổi với tên đầy đủ alexsandro victor de souza ribeiro là một cái tên khá xa lạ với công chúng brazil,alexsandro 25 tuổi tên đầy_đủ alexsandro victor de souza ribeiro tên khá xa_lạ công_chúng brazil,11
"Hướng dẫn mới của Ban Bí thư: 6 trường hợp đảng viên được miễn, không, chưa xem xét kỷ luật",https://tuoitre.vn/huong-dan-moi-cua-ban-bi-thu-6-truong-hop-dang-vien-duoc-mien-khong-chua-xem-xet-ky-luat-20250613152439581.htm,"<a href=""https://tuoitre.vn/huong-dan-moi-cua-ban-bi-thu-6-truong-hop-dang-vien-duoc-mien-khong-chua-xem-xet-ky-luat-20250613152439581.htm""><img src=""https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/hoahocquocgia100nambaochicachmangvietnamdonghanhcungsunghiepcachmangvevangcuadangvadantoc8064344-1748603522874825883817-432-798-1241-2092-crop-17498097690951730964694.jpg"" /></a>Tại hướng dẫn mới của Ban Bí thư đã nêu rõ 6 trường hợp đảng viên được miễn, không hoặc chưa xem xét, xử lý kỷ luật.",2025-06-14T05:59:49+07:00,https://cdn2.tuoitre.vn/thumb_w/1200/471584752817336320/2025/6/13/hoahocquocgia100nambaochicachmangvietnamdonghanhcungsunghiepcachmangvevangcuadangvadantoc8064344-1748603522874825883817-432-798-1241-2092-crop-17498097690951730964694.jpg,Tuoitre,tại hướng dẫn mới của ban bí thư đã nêu rõ 6 trường hợp đảng viên được miễn không hoặc chưa xem xét xử lý kỷ luật,hướng_dẫn ban bí_thư nêu rõ 6 trường_hợp đảng_viên miễn xem_xét xử_lý kỷ_luật,10
